ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
25589,80000.0,2,2,1,37,0,0,0,0,0,0,69767.0,73197.0,44195.0,45458.0,48679.0,49895.0,5000.0,3000.0,2000.0,4000.0,2000.0,2000.0,0
16804,200000.0,1,1,2,40,0,0,0,0,0,0,66052.0,68994.0,70825.0,73902.0,74943.0,76996.0,3800.0,3300.0,4000.0,2600.0,3000.0,3000.0,0
7597,470000.0,2,2,1,35,0,0,0,0,0,0,64875.0,57920.0,59307.0,61500.0,59563.0,57368.0,2505.0,3000.0,3016.0,2200.0,3000.0,1600.0,0
8731,30000.0,2,1,1,22,0,0,0,0,0,2,22479.0,22650.0,22513.0,22391.0,23654.0,22738.0,2004.0,2004.0,2001.0,2001.0,1.0,1701.0,0
25098,50000.0,1,3,1,55,0,0,-2,-2,-2,-2,30900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24616,90000.0,1,3,1,31,0,0,0,0,0,0,67776.0,68476.0,68485.0,67000.0,45837.0,49959.0,4023.0,4017.0,4000.0,4000.0,5000.0,4000.0,0
6515,290000.0,2,2,1,48,1,2,0,0,0,0,292907.0,285272.0,288543.0,209443.0,132211.0,133946.0,0.0,14000.0,9000.0,5000.0,5000.0,5000.0,1
27783,90000.0,2,1,2,25,0,0,0,0,0,0,6090.0,7477.0,8848.0,10135.0,11731.0,8138.0,1500.0,1500.0,1500.0,2000.0,1500.0,1000.0,0
3198,10000.0,1,1,2,33,0,0,0,0,0,0,8417.0,6281.0,8567.0,10046.0,10063.0,10132.0,1700.0,4700.0,2502.0,1500.0,3000.0,0.0,0
3077,50000.0,1,3,2,22,0,0,-1,0,0,0,48423.0,44450.0,956.0,976.0,1976.0,2939.0,2150.0,956.0,20.0,1000.0,1000.0,1000.0,1
29171,60000.0,2,2,2,53,1,2,0,0,0,2,8735.0,8448.0,9156.0,10226.0,12041.0,11704.0,0.0,1000.0,1226.0,2000.0,0.0,1100.0,1
29841,320000.0,1,1,1,48,2,2,2,2,2,2,206732.0,201932.0,215392.0,218370.0,220977.0,225021.0,0.0,18300.0,8000.0,7700.0,7700.0,0.0,1
19605,110000.0,2,1,2,31,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14563,240000.0,2,2,1,39,4,3,2,2,2,2,47739.0,46712.0,45660.0,48905.0,47993.0,52015.0,0.0,0.0,4000.0,0.0,5000.0,2000.0,1
24633,210000.0,1,2,2,48,-1,-1,-1,-1,-1,0,2776.0,2776.0,2776.0,526.0,4880.0,1315.0,2776.0,2776.0,526.0,4880.0,0.0,1315.0,0
4762,160000.0,1,3,2,30,0,0,0,0,0,0,160388.0,175167.0,127848.0,96066.0,93974.0,40170.0,142159.0,3592.0,7317.0,2312.0,1637.0,1074.0,0
13146,350000.0,2,1,2,39,-1,-1,-1,-1,-1,-1,3860.0,648.0,11094.0,4041.0,4485.0,9364.0,648.0,11198.0,4057.0,4523.0,9407.0,3948.0,0
21107,80000.0,1,3,1,45,0,0,0,0,0,0,55385.0,52801.0,50209.0,43323.0,40275.0,38690.0,2019.0,2031.0,2013.0,2016.0,2002.0,3000.0,0
23366,280000.0,2,3,2,48,0,0,0,0,0,0,166473.0,167864.0,140466.0,142417.0,126321.0,117613.0,7750.0,5195.0,5098.0,4319.0,4209.0,4127.0,0
29696,300000.0,1,2,1,44,0,0,2,2,0,0,223211.0,239061.0,239874.0,233894.0,169520.0,160385.0,21000.0,6000.0,3662.0,6000.0,6000.0,6000.0,0
10879,30000.0,1,2,2,25,1,2,3,2,0,0,25787.0,28067.0,27332.0,26597.0,27512.0,57002.0,3000.0,0.0,0.0,1500.0,1600.0,900.0,0
29146,230000.0,2,3,1,70,-1,0,0,0,0,0,183500.0,147525.0,147391.0,149904.0,151816.0,103443.0,7000.0,5500.0,7000.0,6066.0,4000.0,5000.0,1
12005,70000.0,2,1,1,28,0,0,0,0,0,-2,20596.0,24911.0,28346.0,12170.0,-1686.0,-3594.0,5000.0,4000.0,12.0,0.0,0.0,0.0,0
7402,20000.0,1,3,2,23,0,0,0,0,0,0,17030.0,18064.0,19046.0,19221.0,18603.0,19075.0,1315.0,1297.0,672.0,675.0,781.0,734.0,0
210,330000.0,2,1,1,50,-1,-1,-1,-1,-2,-2,8872.0,4337.0,2854.0,1690.0,0.0,1709.0,4345.0,2854.0,1702.0,0.0,1709.0,258.0,0
10286,400000.0,1,1,2,29,0,-1,-1,-1,0,0,31348.0,27887.0,38915.0,29926.0,24383.0,45588.0,28102.0,39186.0,30153.0,12029.0,38220.0,6004.0,0
11175,50000.0,2,1,1,34,-2,-2,-2,-2,-2,-2,51400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12717,200000.0,1,3,2,29,0,0,-1,-1,-1,-1,41151.0,21132.0,482.0,482.0,462.0,446.0,1650.0,482.0,482.0,462.0,466.0,0.0,0
9354,140000.0,1,1,2,28,0,0,0,-1,-1,-1,23702.0,23917.0,24460.0,435.0,435.0,435.0,1457.0,1000.0,435.0,435.0,435.0,435.0,0
22112,60000.0,2,2,2,29,2,0,0,0,0,0,58501.0,54932.0,85672.0,41483.0,19394.0,18893.0,2000.0,1900.0,1572.0,1000.0,700.0,668.0,1
2140,260000.0,1,1,1,43,1,-2,-2,-1,0,0,0.0,0.0,0.0,14855.0,13650.0,0.0,0.0,0.0,15055.0,0.0,0.0,0.0,1
26419,150000.0,2,2,1,36,-2,-2,-1,-1,2,-1,11085.0,2500.0,190.0,3173.0,673.0,38100.0,2507.0,190.0,3180.0,0.0,38100.0,5000.0,0
7270,260000.0,2,1,1,42,0,-1,-1,0,-1,-1,8606.0,3856.0,12996.0,8788.0,15104.0,16764.0,3856.0,13000.0,0.0,15104.0,16764.0,9118.0,0
8947,50000.0,1,3,1,53,0,0,0,0,0,0,6618.0,7641.0,8651.0,8824.0,9008.0,9187.0,1133.0,1143.0,316.0,326.0,328.0,339.0,0
18093,80000.0,1,3,2,35,2,0,0,0,0,0,88027.0,85314.0,84147.0,59671.0,80941.0,27436.0,3264.0,4092.0,2400.0,43532.0,1511.0,1200.0,1
6186,50000.0,1,1,2,48,0,0,-1,0,0,0,53540.0,53321.0,49263.0,29063.0,26644.0,27201.0,1066.0,50045.0,992.0,1000.0,1000.0,1008.0,0
4254,60000.0,1,2,1,51,0,0,0,0,0,0,60557.0,58563.0,27436.0,29752.0,30351.0,28871.0,3040.0,3000.0,3000.0,4000.0,2000.0,3000.0,0
29254,50000.0,1,2,1,25,0,0,0,0,0,0,47410.0,48705.0,46776.0,48218.0,41037.0,9288.0,2100.0,2000.0,2300.0,2100.0,470.0,350.0,0
4332,250000.0,1,1,1,37,-2,-2,-2,-2,-1,-1,-207.0,-207.0,-207.0,-207.0,11361.0,700.0,0.0,0.0,0.0,11568.0,700.0,0.0,0
4043,360000.0,2,2,1,42,-2,-2,-2,-2,-2,-2,2333.0,6295.0,0.0,0.0,1070.0,0.0,6295.0,0.0,0.0,1070.0,0.0,0.0,0
23497,180000.0,2,1,2,32,-2,-2,-2,-2,-2,-2,-30.0,2200.0,5643.0,2285.0,1498.0,3092.0,2230.0,5643.0,2298.0,1502.0,3101.0,2959.0,0
24797,70000.0,1,3,1,46,0,0,0,0,2,2,24345.0,25349.0,26694.0,28935.0,28174.0,30061.0,1414.0,1759.0,3000.0,0.0,2500.0,0.0,0
2734,170000.0,2,2,2,31,2,-1,-1,0,0,0,520.0,1316.0,6779.0,3416.0,2941.0,3518.0,1339.0,6779.0,2000.0,97.0,1002.0,1018.0,0
22790,240000.0,2,3,1,35,0,0,0,0,0,0,238166.0,236686.0,186613.0,189470.0,119525.0,121178.0,8522.0,9100.0,8244.0,5000.0,5000.0,4011.0,1
10168,10000.0,2,2,2,22,-1,-1,-1,-1,-1,-1,528.0,0.0,264.0,264.0,264.0,264.0,0.0,264.0,264.0,264.0,264.0,1056.0,1
15406,130000.0,2,3,1,49,0,0,-2,-2,-2,-2,132571.0,-829.0,-829.0,-829.0,-829.0,-829.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6565,60000.0,1,2,2,31,0,0,0,0,0,2,53234.0,54361.0,55395.0,56416.0,58792.0,56130.0,2580.0,2557.0,2500.0,4500.0,0.0,2000.0,0
26861,230000.0,1,1,1,38,-2,-2,-2,-2,-2,-2,7904.0,860.0,-3.0,-3.0,-3.0,-3.0,864.0,0.0,0.0,0.0,0.0,0.0,0
11080,100000.0,2,2,1,41,0,0,0,0,0,2,76828.0,77371.0,85154.0,84914.0,83097.0,1308.0,4000.0,10200.0,2100.0,2850.0,0.0,72375.0,0
17435,50000.0,2,3,1,32,-1,-1,-1,-1,-1,-1,1442.0,1444.0,1447.0,1261.0,1261.0,1261.0,1444.0,1447.0,1261.0,1261.0,1261.0,91.0,0
5592,30000.0,2,3,2,49,0,0,2,0,0,0,27838.0,30715.0,29322.0,28015.0,28610.0,28884.0,3330.0,0.0,1148.0,1195.0,910.0,1000.0,0
9610,20000.0,1,2,1,42,1,2,0,0,0,0,17614.0,17042.0,18052.0,18562.0,18814.0,19500.0,0.0,1300.0,810.0,700.0,1000.0,900.0,1
11336,220000.0,1,1,2,31,-2,-2,-2,-2,-2,-2,332.0,332.0,328.0,1024.0,1888.0,1132.0,333.0,329.0,1029.0,1897.0,1137.0,1499.0,0
25089,330000.0,1,1,1,54,-2,-2,-2,-2,-2,-2,0.0,41219.0,374.0,0.0,15900.0,8601.0,41219.0,374.0,0.0,15900.0,8601.0,38000.0,0
13081,180000.0,2,1,2,33,0,0,0,0,0,0,18205.0,22876.0,26930.0,29530.0,47722.0,2500.0,5000.0,5000.0,3000.0,0.0,0.0,2598.0,0
24614,150000.0,1,1,2,33,0,0,0,0,0,0,27221.0,27897.0,25304.0,21894.0,18452.0,28191.0,5000.0,1715.0,1200.0,625.0,10000.0,1000.0,0
12319,20000.0,2,1,2,27,3,2,2,0,0,2,16732.0,17866.0,17276.0,17514.0,18462.0,18036.0,1700.0,0.0,800.0,1361.0,0.0,800.0,1
21440,360000.0,2,2,1,26,0,0,0,0,0,0,358897.0,357100.0,362900.0,293597.0,249345.0,228470.0,14245.0,14061.0,11028.0,8813.0,7900.0,8100.0,1
15729,50000.0,2,1,2,21,0,0,0,0,0,0,36809.0,33121.0,29672.0,22365.0,12702.0,4134.0,5143.0,5000.0,1021.0,0.0,3000.0,0.0,0
26440,150000.0,2,3,1,48,0,0,0,2,0,0,36717.0,37800.0,40874.0,39922.0,40953.0,42136.0,2000.0,4000.0,0.0,2000.0,2000.0,2000.0,0
1089,30000.0,2,3,1,35,0,0,0,0,0,0,28786.0,26496.0,25098.0,26209.0,25325.0,26400.0,1500.0,1450.0,1500.0,1500.0,1500.0,1500.0,0
9564,300000.0,2,2,1,33,-1,-1,-1,-1,0,-1,1496.0,1496.0,1496.0,2490.0,1996.0,1494.0,1500.0,1500.0,2494.0,1006.0,1498.0,2003.0,0
24619,20000.0,1,2,1,41,0,0,0,0,0,0,7472.0,9304.0,9369.0,5873.0,5990.0,6231.0,2000.0,2002.0,3098.0,215.0,338.0,2164.0,0
10466,300000.0,2,1,2,29,-2,-2,-1,0,0,0,-1282.0,-1282.0,132218.0,133533.0,136877.0,139940.0,0.0,133500.0,5000.0,5500.0,5500.0,5500.0,0
7581,360000.0,1,1,1,38,0,0,0,0,0,0,277523.0,117239.0,121284.0,93951.0,58200.0,52585.0,4013.0,90054.0,9011.0,3007.0,2592.0,1013.0,0
4814,130000.0,2,2,1,42,0,0,0,0,0,0,24565.0,22446.0,23245.0,27410.0,12085.0,9535.0,5000.0,2000.0,5000.0,3000.0,6000.0,2280.0,0
3331,50000.0,1,2,2,29,1,2,0,0,0,0,49612.0,48546.0,49157.0,49890.0,48941.0,49940.0,0.0,1900.0,1333.0,0.0,999.0,0.0,0
27634,20000.0,2,2,2,22,0,0,0,0,0,0,15090.0,15199.0,17111.0,18422.0,18234.0,18217.0,1500.0,3000.0,2000.0,779.0,796.0,788.0,0
13172,240000.0,2,2,1,37,-1,0,0,0,0,0,12365.0,92184.0,86507.0,89138.0,91118.0,93229.0,90500.0,3000.0,3000.0,2500.0,2500.0,3000.0,0
8289,80000.0,2,2,1,42,0,0,0,0,0,0,23931.0,23366.0,22275.0,21631.0,22961.0,19269.0,1500.0,2000.0,1000.0,3000.0,1000.0,1000.0,1
23237,300000.0,2,2,2,49,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18140,240000.0,1,1,2,33,0,0,0,0,0,0,85603.0,63733.0,61710.0,50106.0,18874.0,18994.0,2500.0,3354.0,1800.0,1000.0,1200.0,2000.0,0
24526,240000.0,1,2,1,41,0,0,0,0,0,0,238902.0,241717.0,240041.0,231036.0,194520.0,195392.0,8135.0,8685.0,10252.0,7016.0,7033.0,7019.0,1
7669,440000.0,2,2,2,34,-2,-2,-2,-2,-2,-2,0.0,200.0,751.0,2674.0,317.0,565.0,200.0,751.0,2700.0,320.0,570.0,0.0,0
8065,20000.0,2,2,1,51,-1,-1,-2,-2,-2,-2,10400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0
18041,50000.0,1,3,1,47,-1,0,-1,-1,0,0,2840.0,2522.0,5500.0,21709.0,21056.0,20061.0,1000.0,5500.0,21709.0,916.0,1161.0,1884.0,0
15901,20000.0,2,2,1,24,0,0,0,0,0,0,17191.0,18594.0,19489.0,20200.0,20000.0,0.0,2000.0,1500.0,1200.0,0.0,0.0,0.0,0
1353,130000.0,1,1,2,30,0,0,0,0,0,0,4536.0,5616.0,6455.0,6791.0,6991.0,0.0,1161.0,1000.0,336.0,200.0,0.0,0.0,0
19422,210000.0,2,2,1,35,-1,-1,-1,-1,0,-1,188.0,971.0,2871.0,5087.0,1943.0,3392.0,971.0,2871.0,5087.0,0.0,3392.0,4000.0,1
29945,80000.0,1,2,2,39,3,2,0,0,0,0,75635.0,73830.0,74968.0,23867.0,23130.0,0.0,0.0,2968.0,1867.0,463.0,0.0,0.0,1
7567,50000.0,2,2,1,37,0,0,0,0,0,2,28522.0,29906.0,34057.0,34611.0,38359.0,37592.0,1849.0,5000.0,1417.0,4488.0,0.0,1540.0,0
15691,20000.0,1,2,2,24,0,0,0,0,0,2,15110.0,16548.0,17443.0,16216.0,18027.0,12364.0,2000.0,1500.0,1500.0,2000.0,0.0,1000.0,0
13120,120000.0,2,1,1,42,0,0,0,0,0,0,23331.0,12125.0,13903.0,13858.0,14777.0,46061.0,5000.0,5000.0,5000.0,5000.0,10000.0,6000.0,0
2539,250000.0,2,1,1,42,0,0,-2,-2,-2,-2,25298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
436,270000.0,2,2,1,32,1,2,2,2,2,2,234752.0,233036.0,229286.0,217644.0,223690.0,221413.0,10000.0,8000.0,0.0,16000.0,8000.0,0.0,1
8142,30000.0,2,2,2,28,-1,-1,-2,-1,-1,-1,5688.0,-378.0,-378.0,920.0,5448.0,0.0,0.0,0.0,1298.0,5448.0,0.0,10000.0,0
3538,220000.0,2,2,1,28,5,6,5,4,3,2,216435.0,219973.0,215959.0,210438.0,207114.0,210491.0,8355.0,1000.0,0.0,0.0,6800.0,97.0,1
2886,230000.0,2,3,1,37,0,0,0,0,0,0,228342.0,189966.0,142377.0,143828.0,143698.0,143342.0,6100.0,7000.0,5356.0,5400.0,5200.0,5500.0,0
17576,170000.0,2,2,1,40,2,-1,2,-1,-1,-1,193.0,3760.0,3500.0,7190.0,9000.0,0.0,3760.0,0.0,7190.0,9000.0,0.0,0.0,1
17604,210000.0,2,2,1,43,0,0,0,0,0,0,91152.0,92917.0,90651.0,85295.0,80416.0,76946.0,3348.0,3381.0,3400.0,2684.0,2744.0,2892.0,0
17005,50000.0,2,2,2,22,2,2,2,3,2,2,19091.0,18487.0,22219.0,21520.0,20108.0,18207.0,0.0,4042.0,0.0,648.0,0.0,921.0,0
1459,90000.0,2,3,2,24,-1,-1,-1,-1,-1,-2,595.0,207.0,18189.0,557.0,0.0,0.0,207.0,18281.0,557.0,0.0,0.0,0.0,1
3049,480000.0,2,1,1,38,0,0,0,0,0,0,384150.0,392013.0,361178.0,305024.0,289379.0,295768.0,15000.0,16000.0,12008.0,11000.0,11000.0,11000.0,0
15961,300000.0,2,1,2,30,0,0,0,0,0,0,217329.0,206703.0,203164.0,164371.0,161331.0,154515.0,8000.0,20219.0,7500.0,6500.0,7500.0,6000.0,0
7464,360000.0,1,3,2,34,-1,-1,-1,-1,-1,-1,3821.0,1937.0,944.0,1219.0,2216.0,1440.0,1937.0,944.0,1219.0,2216.0,2000.0,648.0,0
4227,320000.0,1,1,1,43,-1,-1,-1,0,0,-1,3274.0,86251.0,14857.0,12157.0,8690.0,4166.0,86682.0,14871.0,260.0,43.0,4186.0,904.0,1
20249,210000.0,2,3,2,51,2,0,0,0,0,2,42795.0,43787.0,44826.0,45544.0,48497.0,47591.0,2007.0,2046.0,1764.0,3717.0,0.0,1885.0,1
5167,330000.0,1,1,1,37,-1,-1,-1,-1,-2,-2,8447.0,-1.0,176.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0
14221,70000.0,2,2,2,42,2,2,2,2,2,2,44689.0,45669.0,46621.0,45573.0,48678.0,47744.0,2000.0,2000.0,0.0,4000.0,0.0,2000.0,1
20693,50000.0,1,2,2,29,0,0,0,0,0,0,13200.0,12930.0,12684.0,12050.0,11005.0,9952.0,1506.0,1521.0,1148.0,364.0,355.0,390.0,0
17012,70000.0,2,2,2,23,1,2,0,0,0,-1,72306.0,70543.0,63061.0,61520.0,63080.0,2900.0,4.0,2407.0,2041.0,2387.0,2905.0,72697.0,0
19714,290000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,-4.0,-4.0,853.0,0.0,71.0,-73.0,0.0,857.0,0.0,71.0,0.0,14688.0,0
17090,80000.0,2,2,2,25,1,2,0,0,0,0,78894.0,79989.0,79882.0,67946.0,51435.0,53113.0,3000.0,3500.0,5000.0,2500.0,2500.0,2000.0,0
15546,270000.0,1,1,1,37,2,0,0,0,0,0,160069.0,156346.0,159223.0,165480.0,76144.0,77944.0,6000.0,7000.0,9000.0,5000.0,3000.0,3000.0,1
1838,290000.0,2,2,1,40,0,0,0,0,0,0,274558.0,256910.0,229566.0,148812.0,53157.0,47998.0,10700.0,11014.0,5800.0,1820.0,2000.0,2000.0,1
22827,150000.0,2,1,1,32,0,0,0,-2,-2,-2,75918.0,77025.0,0.0,0.0,0.0,0.0,3525.0,0.0,0.0,0.0,0.0,0.0,0
17483,250000.0,2,2,1,33,3,2,2,-2,-2,-2,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28989,160000.0,2,2,1,47,-1,3,2,-1,-1,-1,1857.0,1672.0,836.0,836.0,836.0,836.0,0.0,0.0,836.0,836.0,836.0,836.0,1
23309,390000.0,2,2,1,32,-1,-1,-1,-1,-1,0,2075.0,0.0,682.0,10943.0,9942.0,11168.0,0.0,682.0,11130.0,9942.0,6600.0,1000.0,0
26468,100000.0,2,3,1,49,0,0,0,0,0,0,41088.0,41807.0,43348.0,42782.0,40779.0,40618.0,2000.0,3000.0,1900.0,1550.0,1430.0,3143.0,0
4841,50000.0,1,3,1,37,3,2,2,0,0,0,30411.0,31130.0,30308.0,28902.0,29215.0,28963.0,1500.0,0.0,1016.0,1046.0,1129.0,869.0,1
23202,400000.0,2,2,1,34,-1,-1,-1,-1,0,0,41305.0,206028.0,21153.0,15631.0,14417.0,12228.0,206032.0,21153.0,15948.0,10000.0,10000.0,22934.0,0
20430,10000.0,1,1,2,24,2,2,0,0,0,0,8837.0,7554.0,8287.0,9580.0,9267.0,10096.0,0.0,1500.0,2000.0,700.0,1500.0,0.0,1
20415,80000.0,1,2,2,27,0,0,0,0,0,0,60829.0,57556.0,59083.0,60051.0,41757.0,42641.0,2061.0,2455.0,2667.0,2002.0,2055.0,1000.0,0
15675,550000.0,1,1,2,31,1,2,2,-2,-1,-1,17516.0,1600.0,94.0,100.0,704.0,7480.0,0.0,94.0,112.0,704.0,7491.0,7000.0,0
12871,160000.0,1,1,2,27,-1,-1,-2,-2,-2,-2,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13030,20000.0,1,2,1,64,-1,-1,-1,-1,-1,-1,528.0,0.0,264.0,264.0,255.0,678.0,0.0,264.0,264.0,255.0,687.0,0.0,1
22251,60000.0,2,2,2,25,0,0,0,0,0,0,7885.0,9244.0,11082.0,12133.0,16891.0,17615.0,1500.0,2000.0,1242.0,5000.0,1000.0,700.0,1
16769,50000.0,1,2,2,35,3,2,2,2,2,-1,150.0,150.0,150.0,150.0,150.0,805.0,0.0,0.0,0.0,0.0,805.0,43340.0,0
27884,110000.0,2,2,2,28,2,2,2,0,0,0,105014.0,104574.0,94521.0,88833.0,82585.0,75992.0,9000.0,10.0,3917.0,2730.0,2770.0,2800.0,0
21223,140000.0,1,2,2,33,-2,-2,-2,-2,-2,-2,0.0,935.0,1490.0,0.0,3938.0,0.0,935.0,1490.0,0.0,3938.0,1160.0,0.0,0
24033,50000.0,1,2,2,25,0,0,2,2,4,3,28651.0,41897.0,43032.0,47242.0,46212.0,45205.0,14200.0,2100.0,5215.0,0.0,0.0,0.0,1
25902,240000.0,2,2,1,36,0,0,0,0,0,0,232031.0,226221.0,222929.0,215858.0,210887.0,205828.0,8193.0,9000.0,6600.0,6400.0,6382.0,5994.0,0
6656,500000.0,1,2,1,58,-1,-1,-1,-1,-1,-1,4101.0,11076.0,3834.0,-754.0,6276.0,16871.0,11155.0,4024.0,754.0,7030.0,17050.0,6063.0,0
16686,50000.0,1,2,2,36,0,0,2,2,-2,-2,46712.0,50932.0,49400.0,0.0,0.0,0.0,5000.0,0.0,2000.0,0.0,0.0,0.0,0
6136,150000.0,2,2,1,39,0,0,0,0,0,0,32891.0,30930.0,28901.0,27587.0,25531.0,26586.0,5000.0,1650.0,2000.0,2000.0,3000.0,2000.0,0
6383,80000.0,2,2,1,30,1,2,0,0,0,0,82891.0,80997.0,81380.0,75374.0,77158.0,78710.0,0.0,3299.0,2699.0,3000.0,2987.0,3100.0,0
19924,50000.0,2,2,1,31,0,0,0,0,0,0,22716.0,19198.0,19462.0,14841.0,11088.0,10301.0,2000.0,1510.0,4000.0,1000.0,600.0,500.0,0
21562,30000.0,2,2,1,23,2,0,0,0,0,0,27997.0,26049.0,27222.0,27729.0,28437.0,25336.0,1800.0,1900.0,1330.0,1038.0,1128.0,5000.0,0
1487,230000.0,1,1,2,32,0,0,0,0,0,0,44734.0,47178.0,29582.0,38426.0,42500.0,43531.0,10120.0,20000.0,10000.0,5000.0,5000.0,5000.0,0
8454,350000.0,2,1,2,33,0,0,0,0,0,0,314994.0,322472.0,244792.0,140218.0,181571.0,167905.0,12695.0,9790.0,5302.0,95621.0,11920.0,6107.0,1
11879,120000.0,2,1,2,26,0,0,0,0,0,0,67519.0,110908.0,46025.0,43887.0,36207.0,24612.0,3000.0,2100.0,2700.0,2000.0,1127.0,2202.0,0
29816,210000.0,1,1,2,35,-1,-1,-1,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,0
3333,500000.0,1,1,1,59,-2,-2,-2,-2,-2,-2,0.0,0.0,994.0,3342.0,1240.0,700.0,0.0,994.0,3342.0,1240.0,700.0,2250.0,1
9310,380000.0,1,2,1,38,0,0,0,0,0,0,88112.0,91640.0,93480.0,95256.0,96964.0,71250.0,4569.0,4000.0,3000.0,5000.0,5000.0,2070.0,0
9973,300000.0,2,1,2,39,-1,-1,-2,-2,-2,-2,2019.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,2774.0,1
2724,180000.0,2,3,1,47,-1,0,0,0,0,0,14525.0,13828.0,10394.0,17562.0,8495.0,5090.0,1347.0,5000.0,10026.0,5000.0,785.0,5000.0,0
12215,10000.0,1,3,1,46,0,0,0,0,0,-2,7170.0,8240.0,8050.0,10400.0,0.0,0.0,1200.0,1000.0,150.0,0.0,0.0,0.0,0
25909,80000.0,2,2,1,32,0,0,-2,-2,-2,-2,5988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19648,500000.0,2,2,1,31,1,-1,-1,-1,0,0,0.0,5377.0,4131.0,44588.0,44388.0,5085.0,5377.0,4131.0,44588.0,0.0,0.0,3148.0,0
5946,270000.0,1,0,2,39,1,-1,-1,-1,-1,-2,0.0,10193.0,69553.0,18607.0,0.0,0.0,10193.0,70213.0,19008.0,399.0,0.0,0.0,0
11179,200000.0,1,2,2,39,0,0,0,0,0,0,15138.0,16396.0,6989.0,6619.0,7362.0,7252.0,1513.0,1106.0,335.0,845.0,1513.0,413.0,0
24304,20000.0,1,2,1,34,2,-1,0,0,0,0,390.0,18864.0,19499.0,19780.0,780.0,0.0,18864.0,1329.0,1000.0,0.0,0.0,0.0,1
12712,250000.0,2,1,1,35,0,0,0,0,0,0,88132.0,81826.0,71488.0,69145.0,68680.0,70047.0,3500.0,3070.0,2372.0,2413.0,2428.0,2507.0,0
10187,50000.0,2,1,2,22,2,2,2,0,0,0,41632.0,44069.0,37395.0,32284.0,32805.0,33751.0,3509.0,0.0,1302.0,1191.0,1492.0,1949.0,1
12591,80000.0,2,2,1,44,0,0,-1,-1,-1,-1,1719.0,1732.0,1250.0,175.0,175.0,175.0,1000.0,1250.0,175.0,175.0,175.0,175.0,0
21363,20000.0,1,2,2,56,5,4,3,2,2,-2,19977.0,19375.0,18405.0,17680.0,18000.0,19000.0,0.0,0.0,0.0,1500.0,1000.0,1000.0,0
27741,50000.0,2,1,2,25,0,0,0,0,0,0,50051.0,46768.0,48124.0,48171.0,19401.0,19412.0,1754.0,2500.0,1781.0,2000.0,695.0,1000.0,0
8739,80000.0,1,2,2,26,0,0,0,0,-1,-1,15387.0,20847.0,23059.0,0.0,526.0,678.0,6000.0,3070.0,0.0,526.0,680.0,0.0,0
21213,20000.0,1,1,2,40,2,2,2,0,0,2,15563.0,16995.0,16433.0,17443.0,19254.0,18804.0,2000.0,0.0,1289.0,2100.0,0.0,2000.0,0
10613,20000.0,2,2,2,31,0,0,0,0,0,0,16569.0,22372.0,25285.0,24669.0,20899.0,11968.0,11000.0,5000.0,0.0,418.0,5000.0,3816.0,0
7679,90000.0,2,2,2,26,0,0,0,0,0,0,43310.0,40275.0,37800.0,37323.0,34396.0,34938.0,2500.0,3000.0,3000.0,2000.0,3000.0,3000.0,0
19899,130000.0,2,1,2,33,2,2,0,0,0,0,73250.0,71473.0,73892.0,74400.0,62134.0,63430.0,0.0,3572.0,2645.0,1813.0,1878.0,2210.0,1
26180,230000.0,2,1,1,35,0,0,-2,-2,-2,-2,22909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7314,30000.0,2,2,2,22,0,0,0,0,0,-2,27447.0,28623.0,28700.0,29300.0,0.0,0.0,1923.0,1000.0,600.0,0.0,0.0,0.0,1
29391,150000.0,1,5,2,27,0,0,0,0,0,-2,133374.0,40283.0,49746.0,51500.0,0.0,0.0,10000.0,10000.0,2900.0,10000.0,0.0,0.0,0
